Date	Total_outages	Equipment	Trees	Animals	Lightning	Day_length_hr	Max_temp_F	Avg_Temp_F	Min_temp_F	Max_humidity_percent	Avg_humidity_percent	Min_humidity_percent	Max_visibility_mi	Avg_visibility_mi	Min_visibility_mi	Max_windspeed_mph	Avg_windspeed_mph	Max_windgust_mph	Precipitation_in	Events	Event_fog	Event_rain	Event_snow	Event_thunderstorm	Event_Hail	Event_Tornado
5/8/09	0	0	0	0	0	14.85000	58	51	43	76	62	47	10	10	10	14	7	18	0		0	0	0	0	0	0
5/9/09	0	0	0	0	0	14.88333	64	54	44	89	64	39	10	10	10	14	8	51	0		0	0	0	0	0	0
5/10/09	0	0	0	0	0	14.93333	64	55	45	82	61	39	10	10	10	13	4	32	0.04	Rain	0	1	0	0	0	0
5/11/09	1	1	0	0	0	14.98333	61	53	45	93	72	51	10	9	3	25	13	31	0.03	Rain	0	1	0	0	0	0
5/12/09	2	2	0	0	0	15.01667	56	48	40	86	70	54	10	10	10	23	10	20	0.04	Rain	0	1	0	0	0	0
5/13/09	0	0	0	0	0	15.06667	52	47	42	92	71	50	10	7	2	16	6	35	0.44	Rain	0	1	0	0	0	0
5/14/09	4	3	0	1	0	15.11667	55	50	45	93	80	66	10	6	1	15	6	15	0.32	Rain	0	1	0	0	0	0
5/15/09	0	0	0	0	0	15.15000	66	55	43	92	63	34	10	10	10	13	4	10	0		0	0	0	0	0	0
5/16/09	1	1	0	0	0	15.20000	76	61	46	86	53	19	10	10	7	9	2	10	0		0	0	0	0	0	0
5/17/09	2	2	0	0	0	15.23333	75	63	50	83	61	38	10	10	10	8	3	20	0		0	0	0	0	0	0
5/18/09	2	2	0	0	0	15.28333	66	57	48	93	68	42	10	7	1	16	8	28	0.45	Rain	0	1	0	0	0	0
5/19/09	3	0	1	0	2	15.31667	58	52	46	93	72	51	10	10	4	21	12	21	0.12	Rain	0	1	0	0	0	0
5/20/09	1	0	0	0	1	15.35000	62	54	46	86	64	42	10	10	10	18	9	21	0		0	0	0	0	0	0
5/21/09	1	1	0	0	0	15.38333	67	56	45	83	62	40	10	10	10	18	9	20	0		0	0	0	0	0	0
5/22/09	3	3	0	0	0	15.43333	70	60	49	71	51	31	10	10	10	17	8	18	0		0	0	0	0	0	0
5/23/09	0	0	0	0	0	15.46667	71	60	49	77	57	36	10	10	10	15	8	14	0		0	0	0	0	0	0
5/24/09	1	1	0	0	0	15.50000	71	59	47	93	65	37	10	9	3	9	5	15	0		0	0	0	0	0	0
5/25/09	0	0	0	0	0	15.53333	69	58	47	93	68	42	10	10	10	13	4	24	0		0	0	0	0	0	0
5/26/09	2	1	0	1	0	15.56667	65	59	52	83	72	60	10	10	10	20	9	13	0		0	0	0	0	0	0
5/27/09	1	1	0	0	0	15.60000	67	57	46	86	63	40	10	10	10	10	5	17	0		0	0	0	0	0	0
5/28/09	1	1	0	0	0	15.61667	77	63	48	71	50	29	10	10	2	14	7	23	0		0	0	0	0	0	0
5/29/09	0	0	0	0	0	15.65000	83	69	55	72	49	26	10	10	10	18	6	17	0		0	0	0	0	0	0
5/30/09	1	1	0	0	0	15.68333	78	66	53	64	46	28	10	10	10	14	8	16	0		0	0	0	0	0	0
5/31/09	1	1	0	0	0	15.71667	80	67	54	77	50	23	10	10	10	14	5	21	0		0	0	0	0	0	0
6/1/09	0	0	0	0	0	15.73333	82	68	53	83	56	28	10	10	10	18	6	18	0		0	0	0	0	0	0
6/2/09	0	0	0	0	0	15.76667	88	75	61	67	44	21	10	10	10	15	9	21	0		0	0	0	0	0	0
6/3/09	4	4	0	0	0	15.78333	89	77	64	56	37	18	10	10	10	16	9	36	0		0	0	0	0	0	0
6/4/09	8	5	3	0	0	15.80000	91	76	60	72	44	16	10	10	6	28	9	23	0		0	0	0	0	0	0
6/5/09	1	1	0	0	0	15.83333	68	62	56	86	75	63	10	10	10	18	11	17	0		0	0	0	0	0	0
6/6/09	1	0	1	0	0	15.85000	63	59	55	93	80	67	10	9	7	14	7	15	0		0	0	0	0	0	0
6/7/09	1	1	0	0	0	15.86667	67	60	53	83	66	48	10	10	10	12	6	20	0		0	0	0	0	0	0
6/8/09	1	1	0	0	0	15.88333	73	63	52	83	62	41	10	10	10	17	8	22	0		0	0	0	0	0	0
6/9/09	2	1	0	1	0	15.90000	79	68	56	77	53	29	10	10	10	16	8	20	0		0	0	0	0	0	0
6/10/09	2	1	0	1	0	15.91667	75	65	54	86	65	44	10	10	10	15	6	16	0		0	0	0	0	0	0
6/11/09	1	0	0	1	0	15.93333	73	64	55	83	66	49	10	10	10	10	5	16	0		0	0	0	0	0	0
6/12/09	1	0	0	1	0	15.93333	76	66	56	86	66	46	10	10	10	13	6	16	0		0	0	0	0	0	0
6/13/09	1	0	0	1	0	15.95000	75	64	53	93	71	49	10	10	10	12	6	16	0		0	0	0	0	0	0
6/14/09	1	0	0	1	0	15.96667	63	59	54	83	72	60	10	10	10	12	5	15	0		0	0	0	0	0	0
6/15/09	3	1	1	1	0	15.96667	73	64	54	86	67	47	10	10	10	12	6	15	0		0	0	0	0	0	0
6/16/09	4	3	0	1	0	15.98333	71	63	55	86	67	47	10	10	10	13	4	17	0		0	0	0	0	0	0
6/17/09	4	2	0	2	0	15.98333	68	63	57	86	75	63	10	10	10	14	6	16	0		0	0	0	0	0	0
6/18/09	2	2	0	0	0	15.98333	72	64	56	86	65	44	10	10	10	14	8	18	0.01	Rain	0	1	0	0	0	0
6/19/09	7	5	1	1	0	15.98333	69	62	54	93	78	63	10	8	2	14	5	18	0.09	Rain	0	1	0	0	0	0
6/20/09	2	1	0	1	0	15.98333	65	59	52	77	61	44	10	10	10	14	7	22	0		0	0	0	0	0	0
6/21/09	1	0	0	0	1	15.98333	65	58	51	83	63	43	10	10	8	16	7	18	0.04	Rain-Thunderstorm	0	1	0	1	0	0
6/22/09	1	1	0	0	0	15.98333	68	60	51	89	64	39	10	10	10	14	8	16	0.01	Rain	0	1	0	0	0	0
6/23/09	2	1	0	1	0	15.98333	72	62	52	83	57	31	10	10	10	13	8	29	0		0	0	0	0	0	0
6/24/09	0	0	0	0	0	15.98333	72	64	56	77	63	49	10	10	10	21	9	29	0	Rain	0	1	0	0	0	0
6/25/09	3	1	2	0	0	15.98333	70	62	54	93	72	51	10	10	4	22	15	22	0.03	Rain	0	1	0	0	0	0
6/26/09	4	0	2	2	0	15.96667	69	61	52	64	50	35	10	10	10	18	8	17	0		0	0	0	0	0	0
6/27/09	2	0	0	2	0	15.96667	79	66	52	77	52	27	10	10	10	14	6	22	0		0	0	0	0	0	0
6/28/09	3	1	0	2	0	15.95000	70	62	54	86	55	24	10	10	10	18	11	20	0		0	0	0	0	0	0
6/29/09	0	0	0	0	0	15.93333	74	62	49	77	48	19	10	10	10	16	8	25	0		0	0	0	0	0	0
6/30/09	2	2	0	0	0	15.93333	75	63	51	71	47	23	10	10	10	22	9	23	0		0	0	0	0	0	0
7/1/09	0	0	0	0	0	15.91667	79	68	56	61	45	29	10	10	10	17	10	18	0		0	0	0	0	0	0
7/2/09	2	1	0	1	0	15.90000	83	71	59	60	42	23	10	10	10	16	9	18	0		0	0	0	0	0	0
7/3/09	4	2	0	2	0	15.88333	88	73	57	67	44	20	10	10	10	13	4	20	0		0	0	0	0	0	0
7/4/09	4	1	0	3	0	15.86667	87	72	57	80	51	21	10	10	9	15	7	22	0		0	0	0	0	0	0
7/5/09	2	0	0	2	0	15.85000	81	70	58	72	56	39	10	9	5	16	7	30	0		0	0	0	0	0	0
7/6/09	5	1	1	3	0	15.81667	67	61	54	83	71	58	10	10	7	23	15	21	0		0	0	0	0	0	0
7/7/09	0	0	0	0	0	15.80000	68	61	54	89	69	48	10	10	8	17	10	16	0		0	0	0	0	0	0
7/8/09	0	0	0	0	0	15.78333	65	59	53	83	70	56	10	10	10	14	6	22	0		0	0	0	0	0	0
7/9/09	0	0	0	0	0	15.75000	74	65	55	93	67	41	10	10	2	14	6	21	0		0	0	0	0	0	0
7/10/09	0	0	0	0	0	15.73333	82	70	57	77	54	31	10	10	10	17	10	26	0		0	0	0	0	0	0
7/11/09	0	0	0	0	0	15.70000	85	71	56	86	57	28	10	10	10	21	9	22	0		0	0	0	0	0	0
7/12/09	2	0	2	0	0	15.68333	65	61	56	93	80	67	10	10	10	16	10	20	0.04	Rain	0	1	0	0	0	0
7/13/09	1	1	0	0	0	15.65000	64	59	54	93	77	60	10	10	6	16	8	17	0.02	Rain	0	1	0	0	0	0
7/14/09	3	1	0	2	0	15.61667	71	62	53	93	70	47	10	10	10	13	6	28	0		0	0	0	0	0	0
7/15/09	0	0	0	0	0	15.58333	81	67	52	96	66	35	10	9	6	13	7	17	0	Fog	1	0	0	0	0	0
7/16/09	1	0	0	1	0	15.55000	87	73	59	78	52	25	10	10	10	14	7	16	0		0	0	0	0	0	0
7/17/09	1	0	0	1	0	15.53333	90	76	61	78	53	27	10	10	10	13	6	18	0		0	0	0	0	0	0
7/18/09	0	0	0	0	0	15.50000	78	68	57	93	70	47	10	8	0	15	6	22	0		0	0	0	0	0	0
7/19/09	1	1	0	0	0	15.45000	77	66	55	86	60	33	10	10	10	17	9	20	0		0	0	0	0	0	0
7/20/09	0	0	0	0	0	15.41667	81	70	59	69	56	42	10	10	10	16	10	15	0		0	0	0	0	0	0
7/21/09	1	1	0	0	0	15.38333	87	73	59	78	55	31	10	10	10	13	4	16	0		0	0	0	0	0	0
7/22/09	1	0	1	0	0	15.35000	73	65	56	93	75	57	10	10	10	13	8	17	0		0	0	0	0	0	0
7/23/09	2	1	0	1	0	15.31667	69	63	56	86	75	63	10	10	10	14	6	15	0		0	0	0	0	0	0
7/24/09	0	0	0	0	0	15.26667	79	67	55	93	70	47	10	10	10	12	5	13	0		0	0	0	0	0	0
7/25/09	1	1	0	0	0	15.23333	86	74	62	78	59	40	10	10	10	10	4	18	0	Rain-Thunderstorm	0	1	0	1	0	0
7/26/09	1	1	0	0	0	15.20000	89	75	61	90	65	40	10	10	10	12	5	23	0		0	0	0	0	0	0
7/27/09	0	0	0	0	0	15.15000	94	80	65	81	57	33	10	10	10	18	6	21	0		0	0	0	0	0	0
7/28/09	5	2	0	3	0	15.11667	97	83	69	79	55	30	10	10	10	17	6	21	0		0	0	0	0	0	0
7/29/09	10	9	1	0	0	15.06667	103	87	71	74	46	18	10	10	9	15	6	15	0		0	0	0	0	0	0
7/30/09	3	2	1	0	0	15.01667	96	79	62	78	53	28	10	10	10	12	6	33	0		0	0	0	0	0	0
7/31/09	3	2	0	1	0	14.98333	84	71	58	87	65	43	10	10	10	10	5	14	0		0	0	0	0	0	0
8/1/09	3	2	0	1	0	14.93333	90	74	57	100	66	31	10	8	0	12	6	15	0		0	0	0	0	0	0
8/2/09	0	0	0	0	0	14.88333	89	75	60	84	57	29	10	10	10	12	4	33	0		0	0	0	0	0	0
8/3/09	3	3	0	0	0	14.85000	83	70	56	86	60	33	10	10	10	15	7	46	0		0	0	0	0	0	0
8/4/09	0	0	0	0	0	14.80000	73	65	56	93	71	49	10	10	9	36	7	15	0		0	0	0	0	0	0
8/5/09	0	0	0	0	0	14.75000	68	62	55	86	69	52	10	10	8	12	5	20	0		0	0	0	0	0	0
8/6/09	2	2	0	0	0	14.70000	70	63	56	86	65	44	10	10	8	15	6	20	0		0	0	0	0	0	0
8/7/09	0	0	0	0	0	14.65000	65	61	56	80	72	63	10	10	10	16	9	15	0		0	0	0	0	0	0
8/8/09	0	0	0	0	0	14.60000	66	61	55	83	73	63	10	10	7	10	6	20	0		0	0	0	0	0	0
8/9/09	1	0	1	0	0	14.56667	76	68	59	97	73	49	10	8	2	15	6	16	0		0	0	0	0	0	0
8/10/09	1	1	0	0	0	14.51667	67	62	56	97	78	58	10	9	6	13	8	18	0.13	Rain	0	1	0	0	0	0
8/11/09	2	0	2	0	0	14.46667	70	65	59	93	74	55	10	9	5	12	5	13	0.32	Rain	0	1	0	0	0	0
8/12/09	1	1	0	0	0	14.41667	73	65	57	93	73	53	10	8	1	10	3	21	0.15	Rain	0	1	0	0	0	0
8/13/09	1	0	1	0	0	14.36667	65	60	55	93	78	63	10	9	4	17	5	17	0.16	Rain-Thunderstorm	0	1	0	1	0	0
8/14/09	0	0	0	0	0	14.31667	69	62	55	93	72	51	10	9	2	15	7	16	0	Rain	0	1	0	0	0	0
8/15/09	0	0	0	0	0	14.25000	68	60	52	89	73	56	10	10	10	13	5	20	0		0	0	0	0	0	0
8/16/09	2	2	0	0	0	14.20000	75	65	54	93	67	41	10	10	10	14	6	15	0		0	0	0	0	0	0
8/17/09	0	0	0	0	0	14.15000	82	70	58	75	56	37	10	10	10	13	6	26	0		0	0	0	0	0	0
8/18/09	0	0	0	0	0	14.10000	84	72	59	84	62	40	10	10	10	21	9	16	0		0	0	0	0	0	0
8/19/09	1	0	1	0	0	14.05000	87	74	61	90	65	39	10	10	10	14	6	21	0		0	0	0	0	0	0
8/20/09	1	1	0	0	0	14.00000	78	69	60	90	69	48	10	10	10	16	9	18	0		0	0	0	0	0	0
8/21/09	1	1	0	0	0	13.95000	69	64	58	93	76	59	10	9	4	14	7	20	0		0	0	0	0	0	0
8/22/09	1	0	1	0	0	13.88333	73	66	58	84	63	41	10	10	10	17	10	17	0		0	0	0	0	0	0
8/23/09	1	1	0	0	0	13.83333	70	64	57	72	56	40	10	10	10	15	7	18	0		0	0	0	0	0	0
8/24/09	2	2	0	0	0	13.78333	75	64	52	77	55	33	10	10	10	14	5	20	0		0	0	0	0	0	0
8/25/09	2	1	1	0	0	13.73333	71	63	54	93	66	38	10	8	2	15	9	14	0.03	Rain	0	1	0	0	0	0
8/26/09	1	1	0	0	0	13.68333	76	66	55	72	53	33	10	10	10	12	6	12	0		0	0	0	0	0	0
8/27/09	2	2	0	0	0	13.61667	88	71	54	83	53	22	10	10	10	9	2	17	0		0	0	0	0	0	0
8/28/09	0	0	0	0	0	13.56667	78	68	57	78	52	25	10	10	8	13	4	10	0.01	Rain	0	1	0	0	0	0
8/29/09	0	0	0	0	0	13.51667	71	65	59	100	81	61	10	6	0	9	4	14	0.36	Fog-Rain	1	1	0	0	0	0
8/30/09	0	0	0	0	0	13.45000	76	66	55	100	75	50	10	10	6	10	3	13	0		0	0	0	0	0	0
8/31/09	0	0	0	0	0	13.40000	70	63	56	100	81	61	10	6	0	12	3	15	0	Fog	1	0	0	0	0	0
9/1/09	0	0	0	0	0	13.35000	64	60	55	93	83	72	10	10	7	12	5	21	0	Rain	0	1	0	0	0	0
9/2/09	1	1	0	0	0	13.30000	76	65	54	93	68	43	10	10	7	16	3	23	0		0	0	0	0	0	0
9/3/09	0	0	0	0	0	13.23333	71	64	56	93	69	44	10	10	7	20	7	16	0.12	Rain	0	1	0	0	0	0
9/4/09	0	0	0	0	0	13.18333	76	66	55	84	60	35	10	10	10	10	4	21	0	Rain	0	1	0	0	0	0
9/5/09	1	1	0	0	0	13.11667	66	62	58	93	78	63	10	9	3	16	8	31	0.31	Rain	0	1	0	0	0	0
9/6/09	1	0	1	0	0	13.06667	62	57	52	100	88	75	10	7	1	23	12	23	0.93	Rain-Thunderstorm	0	1	0	1	0	0
9/7/09	0	0	0	0	0	13.01667	65	60	54	93	79	65	10	10	10	17	10	13	0.01	Rain	0	1	0	0	0	0
9/8/09	0	0	0	0	0	12.95000	69	60	51	100	68	35	10	7	0	9	3	20	0	Fog	1	0	0	0	0	0
9/9/09	2	2	0	0	0	12.90000	74	65	55	90	72	53	10	10	7	16	6	20	0.01	Rain	0	1	0	0	0	0
9/10/09	0	0	0	0	0	12.85000	73	65	57	87	70	53	10	10	10	15	10	16	0		0	0	0	0	0	0
9/11/09	1	1	0	0	0	12.78333	87	72	56	93	62	31	10	10	10	13	6	10	0		0	0	0	0	0	0
9/12/09	0	0	0	0	0	12.73333	83	70	56	86	63	40	10	10	10	8	3	21	0		0	0	0	0	0	0
9/13/09	2	1	0	1	0	12.66667	76	66	56	93	72	50	10	10	9	16	8	15	0		0	0	0	0	0	0
9/14/09	1	1	0	0	0	12.61667	70	64	58	80	69	57	10	10	10	10	6	13	0		0	0	0	0	0	0
9/15/09	0	0	0	0	0	12.56667	78	69	59	84	62	39	10	10	10	10	4	18	0		0	0	0	0	0	0
9/16/09	1	1	0	0	0	12.50000	71	65	59	93	76	59	10	10	10	15	5	15	0.01	Rain	0	1	0	0	0	0
9/17/09	0	0	0	0	0	12.45000	70	64	57	93	70	47	10	10	7	13	4	21	0		0	0	0	0	0	0
9/18/09	0	0	0	0	0	12.38333	80	67	54	86	59	32	10	10	10	16	4	24	0		0	0	0	0	0	0
9/19/09	0	0	0	0	0	12.33333	67	62	57	100	82	63	10	8	2	22	9	18	0.29	Rain	0	1	0	0	0	0
9/20/09	0	0	0	0	0	12.28333	67	59	50	83	64	45	10	10	10	15	7	18	0		0	0	0	0	0	0
9/21/09	0	0	0	0	0	12.21667	76	63	49	93	66	38	10	10	10	16	10	17	0		0	0	0	0	0	0
9/22/09	2	2	0	0	0	12.16667	87	70	53	89	58	27	10	10	7	14	3	16	0		0	0	0	0	0	0
9/23/09	1	1	0	0	0	12.10000	81	68	55	86	60	33	10	10	10	13	5	13	0		0	0	0	0	0	0
9/24/09	0	0	0	0	0	12.05000	67	59	51	93	76	58	10	9	7	9	4	16	0		0	0	0	0	0	0
9/25/09	1	1	0	0	0	12.00000	72	61	49	89	67	44	10	10	7	13	5	18	0	Fog	1	0	0	0	0	0
9/26/09	3	3	0	0	0	11.93333	70	60	50	89	65	40	10	10	10	13	6	21	0		0	0	0	0	0	0
9/27/09	1	1	0	0	0	11.88333	68	58	48	77	61	45	10	10	10	17	10	31	0		0	0	0	0	0	0
9/28/09	1	0	1	0	0	11.81667	63	54	45	93	73	52	10	10	10	24	10	29	0	Rain	0	1	0	0	0	0
9/29/09	2	2	0	0	0	11.76667	59	53	46	86	65	44	10	10	8	22	12	17	0.07	Rain	0	1	0	0	0	0
9/30/09	0	0	0	0	0	11.71667	59	51	42	89	68	47	10	10	10	14	6	22	0		0	0	0	0	0	0
10/1/09	1	0	0	1	0	11.65000	62	57	51	93	79	64	10	10	3	17	9	17	0.08	Rain	0	1	0	0	0	0
10/2/09	0	0	0	0	0	11.60000	58	53	47	93	72	51	10	10	5	15	5	25	0.14	Rain	0	1	0	0	0	0
10/3/09	0	0	0	0	0	11.53333	57	51	44	93	76	59	10	8	0	21	9	31	0	Fog	1	0	0	0	0	0
10/4/09	3	1	2	0	0	11.48333	65	57	48	80	56	31	10	10	10	25	14	17	0		0	0	0	0	0	0
10/5/09	0	0	0	0	0	11.43333	66	55	43	76	53	30	10	10	10	12	5	14	0		0	0	0	0	0	0
10/6/09	1	1	0	0	0	11.36667	65	54	42	80	57	34	10	10	10	9	3	15	0		0	0	0	0	0	0
10/7/09	0	0	0	0	0	11.31667	63	54	44	89	72	55	10	10	9	13	6	12	0		0	0	0	0	0	0
10/8/09	0	0	0	0	0	11.25000	63	54	44	89	70	51	10	10	8	8	3	14	0	Fog	1	0	0	0	0	0
10/9/09	0	0	0	0	0	11.20000	62	55	48	93	62	31	10	10	10	12	5	18	0		0	0	0	0	0	0
10/10/09	0	0	0	0	0	11.15000	58	52	45	45	37	28	10	10	10	14	9	22	0		0	0	0	0	0	0
10/11/09	1	1	0	0	0	11.08333	58	50	41	40	31	21	10	10	10	16	9	25	0		0	0	0	0	0	0
10/12/09	0	0	0	0	0	11.03333	51	47	42	39	30	21	10	10	10	21	12	39	0		0	0	0	0	0	0
10/13/09	1	0	1	0	0	10.98333	59	54	48	74	50	26	10	10	7	29	14	36	0.17	Rain	0	1	0	0	0	0
10/14/09	2	2	0	0	0	10.91667	60	55	50	93	79	64	10	9	4	28	12	15	0.51	Rain	0	1	0	0	0	0
10/15/09	2	2	0	0	0	10.86667	64	57	49	93	75	56	10	10	9	12	4	22	0.07	Rain	0	1	0	0	0	0
10/16/09	2	1	1	0	0	10.81667	61	58	55	97	85	72	10	6	2	15	5	31	0.78	Rain	0	1	0	0	0	0
10/17/09	5	3	2	0	0	10.75000	65	60	55	93	84	75	10	7	0	24	10	16	1.24	Fog-Rain	1	1	0	0	0	0
10/18/09	0	0	0	0	0	10.70000	61	57	52	96	80	64	10	9	2	13	6	15	0.09	Rain	0	1	0	0	0	0
10/19/09	2	2	0	0	0	10.65000	56	52	47	96	84	72	10	9	7	12	6	12	0		0	0	0	0	0	0
10/20/09	0	0	0	0	0	10.58333	56	50	43	100	86	72	10	4	0	10	3	24	0	Fog	1	0	0	0	0	0
10/21/09	0	0	0	0	0	10.53333	62	56	50	96	80	64	10	9	2	20	7	10	0.16	Rain	0	1	0	0	0	0
10/22/09	2	2	0	0	0	10.48333	55	52	49	93	85	77	10	10	8	9	4	40	0.02	Rain	0	1	0	0	0	0
10/23/09	3	2	1	0	0	10.43333	58	53	48	100	86	71	10	6	0	30	12	14	0.41	Rain	0	1	0	0	0	0
10/24/09	2	1	0	1	0	10.36667	57	50	42	89	72	55	10	10	10	10	6	16	0		0	0	0	0	0	0
10/25/09	0	0	0	0	0	10.31667	48	43	38	93	82	70	10	8	0	13	3	25	0.06	Rain	0	1	0	0	0	0
10/26/09	1	1	0	0	0	10.26667	52	47	41	100	88	76	10	6	0	23	9	14	1.21	Fog-Rain-Thunderstorm	1	1	0	1	0	0
10/27/09	2	1	0	1	0	10.21667	55	47	38	92	77	61	10	10	7	10	4	14	0	Rain	0	1	0	0	0	0
10/28/09	0	0	0	0	0	10.16667	46	43	39	96	84	71	10	9	2	10	5	20	0.08	Rain	0	1	0	0	0	0
10/29/09	0	0	0	0	0	10.11667	55	49	42	96	91	86	10	7	2	15	7	31	0.25	Rain	0	1	0	0	0	0
10/30/09	0	0	0	0	0	10.05000	60	57	54	100	84	67	10	10	5	23	16	31	0.23	Rain	0	1	0	0	0	0
10/31/09	1	1	0	0	0	10.00000	57	51	45	93	79	64	10	9	4	25	13	14	0.04	Rain	0	1	0	0	0	0
11/1/09	0	0	0	0	0	9.95000	54	48	41	96	81	66	10	10	9	12	4	18	0		0	0	0	0	0	0
11/2/09	2	1	0	1	0	9.90000	54	47	39	100	75	50	10	9	2	15	5	23	0.01	Rain	0	1	0	0	0	0
11/3/09	1	1	0	0	0	9.85000	55	48	41	100	80	59	10	6	0	18	10	15	0	Fog	1	0	0	0	0	0
11/4/09	0	0	0	0	0	9.80000	63	52	40	92	68	43	10	10	10	12	4	43	0		0	0	0	0	0	0
11/5/09	5	1	4	0	0	9.75000	61	54	47	93	74	55	10	9	6	32	14	33	0.38	Rain	0	1	0	0	0	0
11/6/09	2	0	0	0	2	9.70000	50	46	42	100	86	71	10	7	2	25	14	36	1.21	Rain-Thunderstorm	0	1	0	1	0	0
11/7/09	0	0	0	0	0	9.65000	47	44	40	93	88	82	10	8	2	26	13	21	0.86	Rain	0	1	0	0	0	0
11/8/09	0	0	0	0	0	9.61667	51	46	41	89	80	71	10	10	5	16	8	32	0.07	Rain	0	1	0	0	0	0
11/9/09	0	0	0	0	0	9.56667	54	50	45	93	75	56	10	9	4	24	10	28	0.37	Rain	0	1	0	0	0	0
11/10/09	0	0	0	0	0	9.51667	52	48	44	100	83	66	10	9	6	21	10	20	0.32	Rain	0	1	0	0	0	0
11/11/09	0	0	0	0	0	9.46667	50	45	39	92	74	56	10	10	8	16	8	17	0.05	Rain	0	1	0	0	0	0
11/12/09	0	0	0	0	0	9.41667	49	43	36	92	79	66	10	10	7	14	5	35	0		0	0	0	0	0	0
11/13/09	0	0	0	0	0	9.38333	49	42	34	92	76	60	10	9	5	26	12	13	0.19	Rain	0	1	0	0	0	0
11/14/09	3	2	0	1	0	9.33333	44	38	32	89	76	62	10	10	10	10	6	28	0		0	0	0	0	0	0
11/15/09	1	1	0	0	0	9.28333	54	47	40	100	81	62	10	7	2	22	7	43	0.36	Rain	0	1	0	0	0	0
11/16/09	4	1	3	0	0	9.25000	56	53	50	96	78	59	10	8	3	33	17	36	0.77	Rain	0	1	0	0	0	0
11/17/09	0	0	0	0	0	9.20000	51	46	40	93	85	76	10	9	2	28	13	37	0.44	Rain	0	1	0	0	0	0
11/18/09	4	0	4	0	0	9.16667	49	44	38	100	75	50	10	10	6	30	17	36	0.13	Rain	0	1	0	0	0	0
11/19/09	2	1	1	0	0	9.11667	57	51	45	100	79	57	10	8	4	25	12	36	0.7	Rain	0	1	0	0	0	0
11/20/09	0	0	0	0	0	9.08333	57	49	41	86	71	55	10	9	5	28	14	33	0.29	Rain	0	1	0	0	0	0
11/21/09	1	0	1	0	0	9.05000	47	43	39	89	77	65	10	10	6	25	12	43	0.31	Rain	0	1	0	0	0	0
11/22/09	3	1	2	0	0	9.00000	48	45	42	89	80	71	10	9	2	28	14	23	0.55	Rain	0	1	0	0	0	0
11/23/09	3	3	0	0	0	8.96667	51	47	43	92	74	56	10	10	8	17	8	16	0.05	Rain	0	1	0	0	0	0
11/24/09	2	2	0	0	0	8.93333	51	48	45	100	97	93	10	2	0	12	2	14	0.2	Fog-Rain	1	1	0	0	0	0
11/25/09	3	3	0	0	0	8.90000	54	48	42	100	89	77	10	7	0	12	4	25	0.16	Fog-Rain	1	1	0	0	0	0
11/26/09	1	1	0	0	0	8.86667	50	48	45	100	96	92	10	5	1	20	9	25	1.34	Fog-Rain	1	1	0	0	0	0
11/27/09	0	0	0	0	0	8.83333	48	43	38	92	76	60	10	10	10	20	7	28	0		0	0	0	0	0	0
11/28/09	0	0	0	0	0	8.80000	50	45	39	85	76	66	10	10	10	21	14	21	0		0	0	0	0	0	0
11/29/09	0	0	0	0	0	8.76667	52	50	47	93	85	77	10	10	10	15	8	25	0		0	0	0	0	0	0
11/30/09	0	0	0	0	0	8.73333	51	47	43	86	80	74	10	8	1	18	8	24	0.2	Rain	0	1	0	0	0	0
12/1/09	0	0	0	0	0	8.71667	47	41	35	92	81	70	10	10	8	20	11	21	0		0	0	0	0	0	0
12/2/09	0	0	0	0	0	8.68333	46	40	33	100	77	53	10	8	0	18	11	10	0	Fog	1	0	0	0	0	0
12/3/09	1	0	1	0	0	8.65000	45	38	30	92	66	40	10	10	10	10	3	14	0		0	0	0	0	0	0
12/4/09	1	1	0	0	0	8.63333	38	34	30	100	85	69	10	5	0	10	3	24	0.04	Fog-Rain	1	1	0	0	0	0
12/5/09	2	2	0	0	0	8.60000	42	35	28	96	75	53	10	10	9	20	5	28	0		0	0	0	0	0	0
12/6/09	0	0	0	0	0	8.58333	35	31	27	82	55	28	10	10	10	21	12	22	0		0	0	0	0	0	0
12/7/09	2	1	0	1	0	8.56667	30	27	23	32	27	21	10	10	10	18	9	16	0		0	0	0	0	0	0
12/8/09	5	5	0	0	0	8.55000	32	27	21	44	34	23	10	10	10	13	7	13	0		0	0	0	0	0	0
12/9/09	2	2	0	0	0	8.53333	32	25	18	56	45	33	10	10	10	10	5	10	0		0	0	0	0	0	0
12/10/09	1	1	0	0	0	8.51667	36	26	16	80	58	35	10	10	10	8	4	12	0		0	0	0	0	0	0
12/11/09	1	0	0	1	0	8.50000	38	30	21	69	58	47	10	10	10	9	5	15	0		0	0	0	0	0	0
12/12/09	2	2	0	0	0	8.48333	39	31	23	88	68	48	10	10	10	13	6	25	0		0	0	0	0	0	0
12/13/09	0	0	0	0	0	8.46667	38	34	30	92	78	64	10	10	8	21	7	21	0		0	0	0	0	0	0
12/14/09	1	0	0	1	0	8.45000	42	39	36	92	86	79	10	7	2	17	6	24	0.5	Rain	0	1	0	0	0	0
12/15/09	1	1	0	0	0	8.45000	48	43	38	93	85	76	10	9	5	18	9	31	0.29	Rain	0	1	0	0	0	0
12/16/09	2	2	0	0	0	8.43333	53	49	45	93	82	71	10	9	6	23	13	23	0.43	Rain	0	1	0	0	0	0
